"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"building::vtable","1","0x108","0x4","vmethod(0/0)","isVisibleInLookList","bool",""
"building::vtable","1","0x10c","0x4","vmethod(0/0)","isVisible","bool",""
"building::vtable","1","0x110","0x4","vmethod(1/4)","getDrawExtents","",""
"building::vtable","1","0x114","0x4","vmethod(1/4)","drawBuilding","",""
"building::vtable","1","0x118","0x4","vmethod(0/4)","~building","",""
"building_actual","0","0x0","0xc8","class-type","building_actual","",""
"building_actual","1","0x0","0xb0","building","","",""
"building_actual","1","0xb0","0x2","int16_t","construction_stage","","0 not started, then 1 or 3 max depending on type"
"building_actual","1","0xb4","0x10","stl-vector","contained_items","building_actual::anon2*",""
"building_actual::anon2","0","0x0","0x8","compound","","",""
"building_actual::anon2","1","0x0","0x4","pointer","item","item",""
"building_actual::anon2","1","0x4","0x2","int16_t","use_mode","",""
"building_actual","1","0xc4","0x4","pointer","design","building_design",""
"building_animaltrapst","0","0x0","0xcc","class-type","building_animaltrapst","",""
"building_animaltrapst","1","0x0","0xc8","building_actual","","",""
"building_animaltrapst","1","0xc8","0x2","int16_t","bait_type","",""
"building_animaltrapst","1","0xca","0x2","int16_t","timer","",""
"building_aqueductst","0","0x0","0xd0","class-type","building_aqueductst","",""
"building_aqueductst","1","0x0","0xc8","building_actual","","",""
"building_aqueductst","1","0xc8","0x4","int32_t","material_amount","",""
"building_aqueductst","1","0xcc","0x2","int16_t","dir_flags","",""
"building_archerytargetst","0","0x0","0xcc","class-type","building_archerytargetst","",""
"building_archerytargetst","1","0x0","0xc8","building_actual","","",""
"building_archerytargetst","1","0xc8","0x1","enum","archery_direction","",""
"building_archerytargetst","2","","","enum-item","TopToBottom","0",""
"building_archerytargetst","2","","","enum-item","BottomToTop","1",""
"building_archerytargetst","2","","","enum-item","LeftToRight","2",""
"building_archerytargetst","2","","","enum-item","RightToLeft","3",""
"building_armorstandst","0","0x0","0x16c","class-type","building_armorstandst","",""
"building_armorstandst","1","0x0","0xc8","building_actual","","",""
"building_armorstandst","1","0xc8","0x10","stl-vector","allowed_armor","bool",""
"building_armorstandst","1","0xd8","0x10","stl-vector","allowed_helms","bool",""
"building_armorstandst","1","0xe8","0x10","stl-vector","allowed_shoes","bool",""
"building_armorstandst","1","0xf8","0x10","stl-vector","allowed_gloves","bool",""
"building_armorstandst","1","0x108","0x10","stl-vector","allowed_pants","bool",""
"building_armorstandst","1","0x118","0x10","stl-vector","allowed_shields","bool",""
"building_armorstandst","1","0x128","0x40","static-array","allowed_materials","bool",""
"building_armorstandst","2","0x128","0x1","bool","allowed_materials[WOOD]","",""
"building_armorstandst","2","0x129","0x1","bool","allowed_materials[STONE_GRAY]","",""
"building_armorstandst","2","0x12a","0x1","bool","allowed_materials[STONE_LIGHT]","",""
"building_armorstandst","2","0x12b","0x1","bool","allowed_materials[STONE_DARK]","",""
"building_armorstandst","2","0x12c","0x1","bool","allowed_materials[GOLD]","",""
"building_armorstandst","2","0x12d","0x1","bool","allowed_materials[IRON]","",""
"building_armorstandst","2","0x12e","0x1","bool","allowed_materials[SILVER]","",""
"building_armorstandst","2","0x12f","0x1","bool","allowed_materials[COPPER]","",""
"building_armorstandst","2","0x130","0x1","bool","allowed_materials[GEM_ORNAMENTAL]","",""
"building_armorstandst","2","0x131","0x1","bool","allowed_materials[GEM_SEMI]","",""
"building_armorstandst","2","0x132","0x1","bool","allowed_materials[GEM_PRECIOUS]","",""
"building_armorstandst","2","0x133","0x1","bool","allowed_materials[GEM_RARE]","",""
"building_armorstandst","2","0x134","0x1","bool","allowed_materials[BONE]","",""
"building_armorstandst","2","0x135","0x1","bool","allowed_materials[IVORY]","",""
"building_armorstandst","2","0x136","0x1","bool","allowed_materials[JADE]","",""
"building_armorstandst","2","0x137","0x1","bool","allowed_materials[HORN]","",""
"building_armorstandst","2","0x138","0x1","bool","allowed_materials[AMBER]","",""
"building_armorstandst","2","0x139","0x1","bool","allowed_materials[CORAL]","",""
"building_armorstandst","2","0x13a","0x1","bool","allowed_materials[PEARL]","",""
"building_armorstandst","2","0x13b","0x1","bool","allowed_materials[SHELL]","",""
"building_armorstandst","2","0x13c","0x1","bool","allowed_materials[LEATHER]","",""
"building_armorstandst","2","0x13d","0x1","bool","allowed_materials[ADAMANTINE]","",""
"building_armorstandst","2","0x13e","0x1","bool","allowed_materials[SILK]","",""
"building_armorstandst","2","0x13f","0x1","bool","allowed_materials[PLANT]","",""
"building_armorstandst","2","0x140","0x1","bool","allowed_materials[GLASS_GREEN]","",""
"building_armorstandst","2","0x141","0x1","bool","allowed_materials[GLASS_CLEAR]","",""
"building_armorstandst","2","0x142","0x1","bool","allowed_materials[GLASS_CRYSTAL]","",""
"building_armorstandst","2","0x143","0x1","bool","allowed_materials[SAND]","",""
"building_armorstandst","2","0x144","0x1","bool","allowed_materials[WATER]","",""
"building_armorstandst","2","0x145","0x1","bool","allowed_materials[ZINC]","",""
"building_armorstandst","2","0x146","0x1","bool","allowed_materials[TIN]","",""
"building_armorstandst","2","0x147","0x1","bool","allowed_materials[COAL]","",""
"building_armorstandst","2","0x148","0x1","bool","allowed_materials[BRONZE]","",""
"building_armorstandst","2","0x149","0x1","bool","allowed_materials[BRASS]","",""
"building_armorstandst","2","0x14a","0x1","bool","allowed_materials[STEEL]","",""
"building_armorstandst","2","0x14b","0x1","bool","allowed_materials[PIGIRON]","",""
"building_armorstandst","2","0x14c","0x1","bool","allowed_materials[PLATINUM]","",""
"building_armorstandst","2","0x14d","0x1","bool","allowed_materials[ELECTRUM]","",""
"building_armorstandst","2","0x14e","0x1","bool","allowed_materials[POTASH]","",""
"building_armorstandst","2","0x14f","0x1","bool","allowed_materials[ASH]","",""
"building_armorstandst","2","0x150","0x1","bool","allowed_materials[PEARLASH]","",""
"building_armorstandst","2","0x151","0x1","bool","allowed_materials[LYE]","",""
"building_armorstandst","2","0x152","0x1","bool","allowed_materials[RENDERED_FAT]","",""
"building_armorstandst","2","0x153","0x1","bool","allowed_materials[SOAP_ANIMAL]","",""
"building_armorstandst","2","0x154","0x1","bool","allowed_materials[FAT]","",""
"building_armorstandst","2","0x155","0x1","bool","allowed_materials[MUD]","",""
"building_armorstandst","2","0x156","0x1","bool","allowed_materials[VOMIT]","",""
"building_armorstandst","2","0x157","0x1","bool","allowed_materials[BLOOD]","",""
"building_armorstandst","2","0x158","0x1","bool","allowed_materials[SLIME]","",""
"building_armorstandst","2","0x159","0x1","bool","allowed_materials[49]","",""
"building_armorstandst","2","0x15a","0x1","bool","allowed_materials[50]","",""
"building_armorstandst","2","0x15b","0x1","bool","allowed_materials[51]","",""
"building_armorstandst","2","0x15c","0x1","bool","allowed_materials[52]","",""
"building_armorstandst","2","0x15d","0x1","bool","allowed_materials[53]","",""
"building_armorstandst","2","0x15e","0x1","bool","allowed_materials[54]","",""
"building_armorstandst","2","0x15f","0x1","bool","allowed_materials[55]","",""
"building_armorstandst","2","0x160","0x1","bool","allowed_materials[56]","",""
"building_armorstandst","2","0x161","0x1","bool","allowed_materials[57]","",""
"building_armorstandst","2","0x162","0x1","bool","allowed_materials[58]","",""
"building_armorstandst","2","0x163","0x1","bool","allowed_materials[59]","",""
"building_armorstandst","2","0x164","0x1","bool","allowed_materials[60]","",""
"building_armorstandst","2","0x165","0x1","bool","allowed_materials[61]","",""
"building_armorstandst","2","0x166","0x1","bool","allowed_materials[62]","",""
"building_armorstandst","2","0x167","0x1","bool","allowed_materials[63]","",""
"building_armorstandst","1","0x168","0x1","bool","permit_foreign","",""
"building_armorstandst","1","0x16a","0x2","int16_t","","",""
"building_bedst","0","0x0","0xcc","class-type","building_bedst","",""
"building_bedst","1","0x0","0xc8","building_actual","","",""
"building_bedst","1","0xc8","0x2","int16_t","","",""
"building_boxst","0","0x0","0xcc","class-type","building_boxst","",""
"building_boxst","1","0x0","0xc8","building_actual","","",""
"building_boxst","1","0xc8","0x2","int16_t","","",""
"building_bridgest","0","0x0","0xd0","class-type","building_bridgest","",""
"building_bridgest","1","0x0","0xc8","building_actual","","",""
"building_bridgest","1","0xc8","0x2","gate_flags","gate_flags","",""
"building_bridgest","1","0xca","0x1","int8_t","timer","",""
"building_bridgest","1","0xcb","0x1","enum","direction","",""
"building_bridgest","2","","","enum-item","Retracting","-1",""
"building_bridgest","2","","","enum-item","Left","0",""
"building_bridgest","2","","","enum-item","Right","1",""
"building_bridgest","2","","","enum-item","Up","2",""
"building_bridgest","2","","","enum-item","Down","3",""
"building_bridgest","1","0xcc","0x4","int32_t","material_amount","",""
"building_cabinetst","0","0x0","0xcc","class-type","building_cabinetst","",""
"building_cabinetst","1","0x0","0xc8","building_actual","","",""
"building_cabinetst","1","0xc8","0x2","int16_t","","",""
"building_cagest","0","0x0","0xec","class-type","building_cagest","",""
"building_cagest","1","0x0","0xc8","building_actual","","",""
"building_cagest","1","0xc8","0x10","stl-vector","assigned_creature","int32_t",""
"building_cagest","1","0xd8","0x10","stl-vector","assigned_vermin","int32_t",""
"building_cagest","1","0xe8","0x2","int16_t","","",""
"building_cagest","1","0xea","0x2","int16_t","","",""
"building_chainst","0","0x0","0xd4","class-type","building_chainst","",""
"building_chainst","1","0x0","0xc8","building_actual","","",""
"building_chainst","1","0xc8","0x4","pointer","assigned","unit",""
"building_chainst","1","0xcc","0x4","pointer","chained","unit",""
"building_chainst","1","0xd0","0x2","int16_t","","",""
"building_chairst","0","0x0","0xcc","class-type","building_chairst","",""
"building_chairst","1","0x0","0xc8","building_actual","","",""
"building_chairst","1","0xc8","0x2","int16_t","","",""
"building_channelst","0","0x0","0x108","class-type","building_channelst","",""
"building_channelst","1","0x0","0xc8","building_actual","","",""
"building_channelst","1","0xc8","0x4","pointer","channel_parent","building",""
"building_channelst","1","0xcc","0x10","stl-vector","channel_children","building*",""
"building_channelst","1","0xdc","0x10","stl-vector","ponded_fish","int32_t",""
"building_channelst","1","0xec","0x4","bitfield","pond_flags","",""
"building_channelst","2","0xec","0x0.1","flag-bit","pond_flags.kill_self","",""
"building_channelst","2","0xec.1","0x0.1","flag-bit","pond_flags.is_pond","",""
"building_channelst","2","0xec.2","0x0.1","flag-bit","pond_flags.needs_refill","",""
"building_channelst","1","0xf0","0x8","d-float","pond_max","",""
"building_channelst","1","0xf8","0x8","d-float","pond_cur","",""
"building_channelst","1","0x100","0x4","int32_t","material_amount","",""
"building_channelst","1","0x104","0x2","int16_t","fill_timer","",""
"building_civzonest","0","0x0","0xd8","class-type","building_civzonest","",""
"building_civzonest","1","0x0","0xb0","building","","",""
"building_civzonest","1","0xb0","0x10","stl-vector","assigned_creature","int32_t",""
"building_civzonest","1","0xc0","0x10","stl-vector","assigned_items","int32_t",""
"building_civzonest","1","0xd0","0x4","civzone_type","type","",""
"building_civzonest","1","0xd4","0x4","int32_t","abstract_building_id","",""
"building_coffinst","0","0x0","0xcc","class-type","building_coffinst","",""
"building_coffinst","1","0x0","0xc8","building_actual","","",""
"building_coffinst","1","0xc8","0x2","bitfield","burial_mode","",""
"building_coffinst","2","0xc8","0x0.1","flag-bit","burial_mode.allow_burial","",""
"building_coffinst","2","0xc8.1","0x0.1","flag-bit","burial_mode.no_citizens","",""
"building_coffinst","2","0xc8.2","0x0.1","flag-bit","burial_mode.no_pets","",""
"building_design","0","0x0","0x28","struct-type","building_design","",""
"building_design","1","0x0","0x4","int32_t","architect","",""
"building_design","1","0x4","0x2","int16_t","design_skill","",""
"building_design","1","0x8","0x4","int32_t","builder1","",""
"building_design","1","0xc","0x2","int16_t","build_skill","",""
"building_design","1","0xe","0x2","int16_t","build_timer1","","+1 per 10 frames while building"
"building_design","1","0x10","0x4","int32_t","builder2","",""
"building_design","1","0x14","0x2","int16_t","build_timer2","",""
"building_design","1","0x16","0x2","int16_t","design_quality","",""
"building_design","1","0x18","0x2","int16_t","build_quality","",""
"building_design","1","0x1c","0x4","bitfield","flags","",""
"building_design","2","0x1c","0x0.1","flag-bit","flags.rough","","rough gabbro road"
"building_design","2","0x1c.1","0x0.1","flag-bit","flags.built","",""
"building_design","2","0x1c.2","0x0.1","flag-bit","flags.designed","",""
"building_design","1","0x20","0x4","int32_t","hitpoints","",""
"building_design","1","0x24","0x4","int32_t","max_hitpoints","",""
"building_doorst","0","0x0","0xcc","class-type","building_doorst","",""
"building_doorst","1","0x0","0xc8","building_actual","","",""
"building_doorst","1","0xc8","0x2","door_flags","door_flags","",""
"building_doorst","1","0xca","0x2","int16_t","close_timer","",""
"building_drawbuffer","0","0x0","0xf0c","struct-type","building_drawbuffer","",""
"building_drawbuffer","1","0x0","0x3c1","static-array","tile","building_drawbuffer::anon2",""
"building_drawbuffer::anon2","0","0x0","0x1f","static-array","","uint8_t",""
"building_drawbuffer","1","0x3c1","0x3c1","static-array","fore","building_drawbuffer::anon3",""
"building_drawbuffer::anon3","0","0x0","0x1f","static-array","","int8_t",""
"building_drawbuffer","1","0x782","0x3c1","static-array","back","building_drawbuffer::anon4",""
"building_drawbuffer::anon4","0","0x0","0x1f","static-array","","int8_t",""
"building_drawbuffer","1","0xb43","0x3c1","static-array","bright","building_drawbuffer::anon5",""
"building_drawbuffer::anon5","0","0x0","0x1f","static-array","","int8_t",""
"building_drawbuffer","1","0xf04","0x2","int16_t","x1","",""
"building_drawbuffer","1","0xf06","0x2","int16_t","x2","",""
"building_drawbuffer","1","0xf08","0x2","int16_t","y1","",""
"building_drawbuffer","1","0xf0a","0x2","int16_t","y2","",""
"building_extents","0","0x0","0x14","struct-type","building_extents","",""
"building_extents","1","0x0","0x4","pointer","extents","uint8_t","0 - not room; 1 in stockpile; 2 wall; 3 inner; 4 distance boundary."
"building_extents","1","0x4","0x4","int32_t","x","",""
"building_extents","1","0x8","0x4","int32_t","y","",""
"building_extents","1","0xc","0x4","int32_t","width","",""
"building_extents","1","0x10","0x4","int32_t","height","",""
"building_farmplotst","0","0x0","0xe4","class-type","building_farmplotst","",""
"building_farmplotst","1","0x0","0xc8","building_actual","","",""
